IDX,RegionVal,RegionType,ID,Unemployment Rate,Average Earnings,Percent High School Graduate
2727,Stephens,County,0500000US48429,2.8,52326,89
2728,Sterling,County,0500000US48431,5.3,40600,74
2729,Stonewall,County,0500000US48433,5.8,35438,81
2730,Swisher,County,0500000US48437,2.9,38047,73
2731,Medina,County,0500000US48325,2.7,37621,75
2732,Midland,County,0500000US48329,3,50866,74
2733,Milam,County,0500000US48331,4.5,41325,82
2734,Mitchell,County,0500000US48335,5,50883,79
2735,Montague,County,0500000US48337,3.8,47412,85
2736,Motley,County,0500000US48345,2.3,42620,85
2737,Newton,County,0500000US48351,2.4,32208,88
2738,Nolan,County,0500000US48353,4.4,45651,79
2739,Ochiltree,County,0500000US48357,3.6,53865,81
2740,Oldham,County,0500000US48359,4,37017,80
2741,Orange,County,0500000US48361,3.8,37018,85
2742,Palo Pinto,County,0500000US48363,5.7,34291,80
2743,Panola,County,0500000US48365,2.2,55733,73
2744,Parmer,County,0500000US48369,2.3,44027,78
2745,Potter,County,0500000US48375,5,49423,82
2746,Presidio,County,0500000US48377,4,48060,73
2747,Randall,County,0500000US48381,5.9,41977,77
2748,Real,County,0500000US48385,3.8,33929,87
2749,Roberts,County,0500000US48393,5.2,42524,80
2750,Rockwall,County,0500000US48397,4.2,53705,84
2751,Runnels,County,0500000US48399,4.1,56230,80
2752,Rusk,County,0500000US48401,4,54993,73
2753,Tarrant,County,0500000US48439,2.5,41540,76
2754,Taylor,County,0500000US48441,5.3,38058,79
2755,Terry,County,0500000US48445,3.6,51509,89
2756,Titus,County,0500000US48449,3.9,38719,80
2757,Tom Green,County,0500000US48451,3.2,53960,82
2758,Upshur,County,0500000US48459,2.5,53158,74
2759,Upton,County,0500000US48461,5.4,39563,87
2760,Uvalde,County,0500000US48463,4.9,50029,78
2761,Val Verde,County,0500000US48465,2.2,45304,74
2762,Walker,County,0500000US48471,5,54855,83
2763,Wise,County,0500000US48497,5.1,49135,88
2764,Yoakum,County,0500000US48501,2.6,50419,89
2765,Young,County,0500000US48503,5.7,52862,86
2766,Zapata,County,0500000US48505,3.9,30406,75
2767,Archer,County,0500000US48009,2.4,50070,77
2768,Atascosa,County,0500000US48013,5,55953,75
2769,Bailey,County,0500000US48017,3.7,55264,88
2770,Bandera,County,0500000US48019,4.6,45083,74
2771,Webb,County,0500000US48479,5.9,48049,73
2772,Wheeler,County,0500000US48483,4.2,33019,87
2773,Wichita,County,0500000US48485,4,45725,87
2774,Wilbarger,County,0500000US48487,4.7,40338,88
2775,Willacy,County,0500000US48489,3.2,55172,85
2776,Wilson,County,0500000US48493,2.5,31690,75
2777,Cooke,County,0500000US48097,5.2,55189,83
2778,Coryell,County,0500000US48099,5.7,30374,72
2779,Crosby,County,0500000US48107,5.6,37546,81
2780,Culberson,County,0500000US48109,3.4,43389,75
2781,Dallam,County,0500000US48111,5.4,45717,85
2782,Dawson,County,0500000US48115,3,52634,72
2783,Deaf Smith,County,0500000US48117,4.8,54795,87
2784,Denton,County,0500000US48121,5.7,55417,86
2785,DeWitt,County,0500000US48123,2.4,51444,72
2786,Bastrop,County,0500000US48021,4.3,32815,74
2787,Bell,County,0500000US48027,5.3,40042,81
2788,Blanco,County,0500000US48031,4.4,48145,76
2789,Borden,County,0500000US48033,2.9,50625,77
2790,Brewster,County,0500000US48043,2.3,44822,84
2791,Briscoe,County,0500000US48045,4.7,31644,82
2792,Brooks,County,0500000US48047,2.5,54743,83
2793,Brown,County,0500000US48049,5.4,39092,84
2794,Burnet,County,0500000US48053,3.8,39246,79
2795,Callahan,County,0500000US48059,5.3,47741,89
2796,Carson,County,0500000US48065,4.5,46579,87
2797,Castro,County,0500000US48069,4.7,51981,74
2798,Childress,County,0500000US48075,3.4,55984,84
2799,Clay,County,0500000US48077,3.2,33193,85
2800,Coke,County,0500000US48081,4.5,48389,80
2801,Collin,County,0500000US48085,5.9,33426,86
2802,Collingsworth,County,0500000US48087,5,39371,77
2803,Colorado,County,0500000US48089,5.3,44972,80
2804,Comanche,County,0500000US48093,2.9,37330,85
2805,Concho,County,0500000US48095,3.5,52421,84
2806,Donley,County,0500000US48129,3.8,45728,83
2807,Duval,County,0500000US48131,5.9,56758,73
2808,Eastland,County,0500000US48133,5.2,46231,89
2809,Edwards,County,0500000US48137,3,39570,87
2810,El Paso,County,0500000US48141,5.7,38322,76
2811,Erath,County,0500000US48143,4.5,52179,87
2812,Falls,County,0500000US48145,3.4,40314,77
2813,Fannin,County,0500000US48147,5.2,45456,82
2814,Fayette,County,0500000US48149,5.8,52716,77
2815,Fisher,County,0500000US48151,3,42412,89
2816,Franklin,County,0500000US48159,4.8,50859,77
2817,Frio,County,0500000US48163,3.3,47901,80
2818,Gaines,County,0500000US48165,5.6,31768,81
2819,Garza,County,0500000US48169,3.4,35206,79
2820,Gillespie,County,0500000US48171,3.8,56815,76
2821,Gonzales,County,0500000US48177,3.6,34193,80
2822,Gray,County,0500000US48179,4.9,50497,74
2823,Grayson,County,0500000US48181,4.9,48165,73
2824,Robertson,County,0500000US48395,3.6,53881,81
2825,Washington,County,0500000US48477,5.1,50649,75
2826,Ellis,County,0500000US48139,3.7,35931,75
2827,Cameron,County,0500000US48061,4.2,41138,73
2828,Reeves,County,0500000US48389,3.5,31239,79
2829,Guadalupe,County,0500000US48187,2.4,37360,88
2830,Millard,County,0500000US49027,4.4,37353,89
2831,Rich,County,0500000US49033,5.2,43731,86
2832,San Juan,County,0500000US49037,5.9,39259,79
2833,Sanpete,County,0500000US49039,3,43090,87
2834,Sevier,County,0500000US49041,2.5,56193,75
2835,Washington,County,0500000US49053,2.2,57479,74
2836,Wayne,County,0500000US49055,5.8,43261,81
2837,Tooele,County,0500000US49045,3.1,40214,82
2838,Beaver,County,0500000US49001,2.9,53000,82
2839,Box Elder,County,0500000US49003,3.1,40969,72
2840,Cache,County,0500000US49005,3.5,36676,79
2841,Carbon,County,0500000US49007,2.8,48507,77
2842,Daggett,County,0500000US49009,3.8,45057,86
2843,Davis,County,0500000US49011,2.2,43238,88
2844,Duchesne,County,0500000US49013,2.8,45294,86
2845,Emery,County,0500000US49015,2.3,53386,72
2846,Garfield,County,0500000US49017,3.2,30286,88
2847,Grand,County,0500000US49019,2.3,43702,86
2848,Iron,County,0500000US49021,3.5,52929,83
2849,Juab,County,0500000US49023,2.7,51161,80
2850,Kane,County,0500000US49025,3.5,57747,73
2851,Morgan,County,0500000US49029,2.9,51373,80
2852,Piute,County,0500000US49031,2.4,43246,89
2853,Salt Lake,County,0500000US49035,2.9,39058,79
2854,Summit,County,0500000US49043,5,32466,72
2855,Uintah,County,0500000US49047,2.9,39438,73
2856,Utah,County,0500000US49049,4.2,40091,84
2857,Wasatch,County,0500000US49051,2.5,35525,82
2858,Weber,County,0500000US49057,5.8,40838,74
2859,Lamoille,County,0500000US50015,5,34580,81
2860,Orange,County,0500000US50017,3.5,57724,72
2861,Orleans,County,0500000US50019,2.5,56005,76
2862,Rutland,County,0500000US50021,4.9,52675,80
2863,Washington,County,0500000US50023,5.9,37894,80
2864,Windham,County,0500000US50025,4.2,52785,86
2865,Windsor,County,0500000US50027,5.9,56565,73
2866,Addison,County,0500000US50001,5.2,43674,80
2867,Bennington,County,0500000US50003,2.8,40508,84
2868,Caledonia,County,0500000US50005,5.9,50060,84
2869,Chittenden,County,0500000US50007,4.7,31688,79
2870,Essex,County,0500000US50009,2.9,45260,80
2871,Franklin,County,0500000US50011,2.3,44209,78
2872,Grand Isle,County,0500000US50013,2.7,42022,82
2873,Bland,County,0500000US51021,5.1,43208,82
2874,Brunswick,County,0500000US51025,3,43833,78
2875,Carroll,County,0500000US51035,3.1,46996,73
2876,Clarke,County,0500000US51043,4.1,52397,80
2877,Craig,County,0500000US51045,2.8,30421,89
2878,Cumberland,County,0500000US51049,2.4,44013,78
2879,Fluvanna,County,0500000US51065,5,46311,86
2880,Giles,County,0500000US51071,3.9,47453,75
2881,Goochland,County,0500000US51075,5.1,40273,81
2882,Grayson,County,0500000US51077,4.8,51558,76
2883,Greene,County,0500000US51079,2.7,34403,74
2884,Henry,County,0500000US51089,4.2,32167,72
2885,King George,County,0500000US51099,3.1,31719,76
2886,Accomack,County,0500000US51001,2.8,45110,85
2887,Albemarle,County,0500000US51003,5.4,55750,81
2888,Alleghany,County,0500000US51005,5.3,30145,75
2889,Amelia,County,0500000US51007,5.5,31870,79
2890,Amherst,County,0500000US51009,3.7,54029,80
2891,Augusta,County,0500000US51015,5.6,42343,73
2892,Bath,County,0500000US51017,5.7,53873,86
2893,Bedford,County,0500000US51019,4.4,44063,89
2894,Botetourt,County,0500000US51023,3.1,33887,79
2895,Buchanan,County,0500000US51027,5.2,48175,79
2896,Buckingham,County,0500000US51029,2.9,38705,80
2897,Campbell,County,0500000US51031,3.7,38499,80
2898,Caroline,County,0500000US51033,5,50848,72
2899,Charles City,County,0500000US51036,2.5,52676,77
2900,Charlotte,County,0500000US51037,2.9,37103,75
2901,Chesterfield,County,0500000US51041,3.7,46695,79
2902,Culpeper,County,0500000US51047,5.9,38770,81
2903,Dickenson,County,0500000US51051,2.9,40360,78
2904,Dinwiddie,County,0500000US51053,3.2,48899,87
2905,Essex,County,0500000US51057,3.4,41427,85
2906,Fairfax,County,0500000US51059,3,39699,72
2907,Fauquier,County,0500000US51061,4.2,47222,83
2908,Floyd,County,0500000US51063,5.4,45510,73
2909,Franklin,County,0500000US51067,2.5,47807,75
2910,Frederick,County,0500000US51069,5.2,37195,88
2911,Gloucester,County,0500000US51073,3.8,54520,79
2912,Greensville,County,0500000US51081,4.3,55215,74
2913,Halifax,County,0500000US51083,4,55799,72
2914,Hanover,County,0500000US51085,2.5,33693,84
2915,Henrico,County,0500000US51087,3.2,45260,75
2916,Highland,County,0500000US51091,4.5,45880,77
2917,Isle of Wight,County,0500000US51093,4.1,45974,75
2918,James City,County,0500000US51095,4.5,53040,76
2919,King and Queen,County,0500000US51097,3,44818,88
2920,King William,County,0500000US51101,4.8,33647,79
2921,Loudoun,County,0500000US51107,2.4,42267,82
2922,Lunenburg,County,0500000US51111,4.1,40360,77
2923,Madison,County,0500000US51113,5.6,50965,78
2924,Mecklenburg,County,0500000US51117,5.8,54706,76
2925,Montgomery,County,0500000US51121,5.8,31387,86
2926,Nelson,County,0500000US51125,3.4,34587,86
2927,New Kent,County,0500000US51127,2.3,52545,78
2928,Orange,County,0500000US51137,2.3,48422,75
2929,Page,County,0500000US51139,3.6,40419,84
2930,Patrick,County,0500000US51141,2.3,31321,73
2931,Pittsylvania,County,0500000US51143,3.2,53550,73
2932,Prince Edward,County,0500000US51147,4.6,33453,77
2933,Roanoke,County,0500000US51161,4.6,55310,81
2934,Rockbridge,County,0500000US51163,2.5,54838,89
2935,Rockingham,County,0500000US51165,4.7,50719,81
2936,Russell,County,0500000US51167,5.2,49256,85
2937,Shenandoah,County,0500000US51171,4.3,54433,87
2938,Southampton,County,0500000US51175,4.3,44006,89
2939,Spotsylvania,County,0500000US51177,2.7,41258,74
2940,Stafford,County,0500000US51179,2.3,56293,75
2941,Tazewell,County,0500000US51185,5.2,39690,76
2942,Washington,County,0500000US51191,5.1,42251,76
2943,Westmoreland,County,0500000US51193,2.2,46508,81
2944,Wise,County,0500000US51195,2.6,54780,88
2945,Colonial Heights,County,0500000US51570,5.6,47373,76
2946,Falls Church,County,0500000US51610,5.2,47593,84
2947,Lexington,County,0500000US51678,2.5,43410,74
2948,Norton,County,0500000US51720,4.5,54569,72
2949,Staunton,County,0500000US51790,3.6,55215,81
2950,Winchester,County,0500000US51840,2.9,57295,73
2951,Lee,County,0500000US51105,2.8,37200,86
2952,Arlington,County,0500000US51013,3.4,53189,72
2953,Lancaster,County,0500000US51103,3.2,54268,76
2954,Louisa,County,0500000US51109,3.2,43996,89
2955,Mathews,County,0500000US51115,5.5,50531,78
2956,Middlesex,County,0500000US51119,5.4,39284,72
2957,Northampton,County,0500000US51131,5.5,56237,77
2958,Northumberland,County,0500000US51133,3.3,52515,79
2959,Nottoway,County,0500000US51135,4,53924,80
2960,Powhatan,County,0500000US51145,4.1,52386,87
2961,Prince George,County,0500000US51149,4.6,38757,77
2962,Pulaski,County,0500000US51155,4.7,44132,72
2963,Rappahannock,County,0500000US51157,3.6,57514,87
2964,Richmond,County,0500000US51159,5,56999,77
2965,Scott,County,0500000US51169,3,36795,75
2966,Smyth,County,0500000US51173,2.8,55838,72
2967,Surry,County,0500000US51181,5.1,42303,81
2968,Sussex,County,0500000US51183,3.7,46645,80
2969,Warren,County,0500000US51187,4.6,57406,85
2970,Wythe,County,0500000US51197,4.7,55973,75
2971,York,County,0500000US51199,3.3,38403,80
2972,Alexandria,County,0500000US51510,5.5,48831,73
2973,Bedford,County,0500000US51515,2.2,49109,74
2974,Bristol,County,0500000US51520,3.4,46299,81
2975,Buena Vista,County,0500000US51530,4.5,51888,83
2976,Charlottesville,County,0500000US51540,2.7,47082,87
2977,Chesapeake,County,0500000US51550,5.8,39674,83
2978,Covington,County,0500000US51580,5.8,38461,81
2979,Danville,County,0500000US51590,4.1,52841,86
2980,Emporia,County,0500000US51595,5.2,53329,79
2981,Fairfax,County,0500000US51600,3.5,38246,74
2982,Franklin,County,0500000US51620,4.6,41793,75
2983,Fredericksburg,County,0500000US51630,2.8,31386,77
2984,Galax,County,0500000US51640,5.5,36870,85
2985,Hampton,County,0500000US51650,4.8,36719,83
2986,Harrisonburg,County,0500000US51660,2.6,32173,75
2987,Hopewell,County,0500000US51670,2.9,31955,83
2988,Lynchburg,County,0500000US51680,3.4,33224,76
2989,Manassas,County,0500000US51683,4.3,52099,73
2990,Manassas Park,County,0500000US51685,3.3,49039,73
2991,Martinsville,County,0500000US51690,3.1,37985,80
2992,Newport News,County,0500000US51700,2.9,52764,72
2993,Norfolk,County,0500000US51710,4,33705,72
2994,Petersburg,County,0500000US51730,4.1,36803,83
2995,Poquoson,County,0500000US51735,5.2,51524,82
2996,Portsmouth,County,0500000US51740,3,52938,88
2997,Radford,County,0500000US51750,2.3,52771,74
2998,Richmond,County,0500000US51760,5.2,51801,76
2999,Roanoke,County,0500000US51770,4,43653,88
3000,Salem,County,0500000US51775,4.7,38419,87
3001,Suffolk,County,0500000US51800,4.7,49124,77
3002,Virginia Beach,County,0500000US51810,3.8,53011,76
3003,Waynesboro,County,0500000US51820,5.1,31612,89
3004,Williamsburg,County,0500000US51830,4,30029,75
3005,Prince William,County,0500000US51153,3.9,35060,86
3006,Appomattox,County,0500000US51011,4.7,49163,73
3007,Adams,County,0500000US53001,4.5,41603,81
3008,Asotin,County,0500000US53003,5,38208,81
3009,Benton,County,0500000US53005,5.5,46177,80
3010,Chelan,County,0500000US53007,3.2,37342,82
3011,Clallam,County,0500000US53009,4.4,42090,73
3012,Clark,County,0500000US53011,5.4,40075,74
3013,Columbia,County,0500000US53013,5.1,51607,85
3014,Cowlitz,County,0500000US53015,2.9,43146,79
3015,Douglas,County,0500000US53017,3.2,57799,86
3016,Ferry,County,0500000US53019,4.5,38877,73
3017,Franklin,County,0500000US53021,5.3,38916,82
3018,Grant,County,0500000US53025,3.3,34351,79
3019,Grays Harbor,County,0500000US53027,5.8,41720,87
3020,Island,County,0500000US53029,3.1,57356,78
3021,Jefferson,County,0500000US53031,3.4,51177,83
3022,King,County,0500000US53033,2.2,44462,77
3023,Kitsap,County,0500000US53035,5.4,50227,89
3024,Lewis,County,0500000US53041,3.1,41148,89
3025,Lincoln,County,0500000US53043,4,31046,78
3026,Okanogan,County,0500000US53047,4.1,45707,88
3027,Pacific,County,0500000US53049,3.7,39604,86
3028,Pierce,County,0500000US53053,5.9,33097,82
3029,San Juan,County,0500000US53055,2.9,40067,85
3030,Skagit,County,0500000US53057,4.3,32025,89
3031,Snohomish,County,0500000US53061,3.7,40831,74
3032,Stevens,County,0500000US53065,4.5,35623,82
3033,Thurston,County,0500000US53067,2.7,46305,87
3034,Walla Walla,County,0500000US53071,3,40429,82
3035,Whatcom,County,0500000US53073,4.4,34166,73
3036,Whitman,County,0500000US53075,5.4,38916,72
3037,Yakima,County,0500000US53077,5.9,54252,75
3038,Garfield,County,0500000US53023,4.5,53518,80
3039,Klickitat,County,0500000US53039,5.5,41558,79
3040,Mason,County,0500000US53045,5.7,31466,86
3041,Pend Oreille,County,0500000US53051,4.6,55087,74
3042,Skamania,County,0500000US53059,4.5,38386,76
3043,Spokane,County,0500000US53063,5.7,39384,83
3044,Wahkiakum,County,0500000US53069,5.2,35205,80
3045,Kittitas,County,0500000US53037,3.2,50837,89
3046,Preston,County,0500000US54077,5.6,34267,78
3047,Putnam,County,0500000US54079,4.9,33260,84
3048,Summers,County,0500000US54089,4.7,57690,79
3049,Taylor,County,0500000US54091,4,52514,79
3050,Upshur,County,0500000US54097,4.4,46993,76
3051,Barbour,County,0500000US54001,4.9,47073,82
3052,Berkeley,County,0500000US54003,3.7,34061,74
3053,Boone,County,0500000US54005,4.1,54643,84
3054,Braxton,County,0500000US54007,2.8,49576,73
3055,Brooke,County,0500000US54009,4.7,55962,81
3056,Cabell,County,0500000US54011,4.8,35273,89
3057,Calhoun,County,0500000US54013,5.2,42573,75
3058,Clay,County,0500000US54015,2.4,33122,88
3059,Fayette,County,0500000US54019,4.5,46088,83
3060,Gilmer,County,0500000US54021,4.6,42990,74
3061,Greenbrier,County,0500000US54025,5.7,50227,85
3062,Hardy,County,0500000US54031,2.5,31593,78
3063,Harrison,County,0500000US54033,2.7,55766,83
3064,Kanawha,County,0500000US54039,2.6,30623,84
3065,Lewis,County,0500000US54041,4.2,35687,76
3066,Lincoln,County,0500000US54043,5.9,39405,86
3067,Logan,County,0500000US54045,3.2,42919,87
3068,Mineral,County,0500000US54057,2.7,33429,85
3069,Mingo,County,0500000US54059,3.7,55557,79
3070,Nicholas,County,0500000US54067,4.2,38205,83
3071,Pendleton,County,0500000US54071,3.1,43863,72
3072,Pocahontas,County,0500000US54075,5.9,40361,85
3073,Raleigh,County,0500000US54081,3.2,41900,76
3074,Randolph,County,0500000US54083,4.9,47324,85
3075,Ritchie,County,0500000US54085,4.7,43169,82
3076,Roane,County,0500000US54087,5,57367,77
3077,Tucker,County,0500000US54093,3.4,56184,80
3078,Tyler,County,0500000US54095,4.7,42796,85
3079,Wayne,County,0500000US54099,3.5,52281,81
3080,Wetzel,County,0500000US54103,3.6,31603,75
3081,Wyoming,County,0500000US54109,5.9,36215,82
3082,Doddridge,County,0500000US54017,2.2,39996,79
3083,Grant,County,0500000US54023,2.9,56430,86
3084,Hampshire,County,0500000US54027,4.7,46949,87
3085,Hancock,County,0500000US54029,3.7,36016,83
3086,Jackson,County,0500000US54035,3.7,30750,84
3087,Jefferson,County,0500000US54037,2.3,45148,82
3088,McDowell,County,0500000US54047,2.9,41090,72
3089,Marion,County,0500000US54049,3.3,30837,78
3090,Marshall,County,0500000US54051,3.4,46398,82
3091,Mason,County,0500000US54053,2.8,50425,77
3092,Mercer,County,0500000US54055,3.8,37737,74
3093,Monongalia,County,0500000US54061,3.8,35709,73
3094,Monroe,County,0500000US54063,3.8,37342,85
3095,Morgan,County,0500000US54065,3.8,40735,77
3096,Ohio,County,0500000US54069,4.8,55173,76
3097,Pleasants,County,0500000US54073,4.1,56914,83
3098,Webster,County,0500000US54101,2.5,40345,84
3099,Wirt,County,0500000US54105,5.9,39614,82
3100,Wood,County,0500000US54107,4.9,56181,85
3101,Jackson,County,0500000US55053,3.2,30872,85
3102,Jefferson,County,0500000US55055,3.3,47489,79
3103,Kenosha,County,0500000US55059,2.6,46859,76
3104,Kewaunee,County,0500000US55061,3.3,57313,80
3105,La Crosse,County,0500000US55063,4.2,37461,76
3106,Langlade,County,0500000US55067,4.5,50869,89
3107,Adams,County,0500000US55001,4.5,46953,84
3108,Ashland,County,0500000US55003,4.6,50562,80
3109,Barron,County,0500000US55005,3.3,47252,74
3110,Bayfield,County,0500000US55007,3.4,41192,79
3111,Brown,County,0500000US55009,2.6,54709,75
3112,Buffalo,County,0500000US55011,3.2,30509,75
3113,Calumet,County,0500000US55015,4.8,51718,76
3114,Door,County,0500000US55029,2.6,37931,88
3115,Dunn,County,0500000US55033,4,57605,78
3116,Grant,County,0500000US55043,3.7,50256,82
3117,Juneau,County,0500000US55057,3.6,42513,84
3118,Lafayette,County,0500000US55065,5.4,36168,89
3119,Marinette,County,0500000US55075,5.9,35241,79
3120,Oconto,County,0500000US55083,2.7,31724,75
3121,Portage,County,0500000US55097,5,34604,82
3122,Rusk,County,0500000US55107,3.6,38652,81
3123,Sauk,County,0500000US55111,5.4,50724,87
3124,Trempealeau,County,0500000US55121,3.2,33060,86
3125,Waushara,County,0500000US55137,2.3,53010,77
3126,Burnett,County,0500000US55013,3.7,55502,87
3127,Chippewa,County,0500000US55017,2.2,48843,74
3128,Clark,County,0500000US55019,2.6,42970,80
3129,Columbia,County,0500000US55021,5.4,50273,76
3130,Crawford,County,0500000US55023,3.3,35859,89
3131,Dane,County,0500000US55025,5.1,48644,83
3132,Dodge,County,0500000US55027,3.7,52545,72
3133,Douglas,County,0500000US55031,3.5,43046,81
3134,Eau Claire,County,0500000US55035,5.7,38100,72
3135,Florence,County,0500000US55037,2.2,34304,84
3136,Fond du Lac,County,0500000US55039,5,46384,78
3137,Forest,County,0500000US55041,4.3,45960,72
3138,Green,County,0500000US55045,5.9,33280,76
3139,Green Lake,County,0500000US55047,5.5,45596,86
3140,Iowa,County,0500000US55049,3.2,31284,88
3141,Iron,County,0500000US55051,3.8,40216,87
3142,St. Croix,County,0500000US55109,4.6,50144,73
3143,Sawyer,County,0500000US55113,3.4,32801,88
3144,Shawano,County,0500000US55115,4.2,43629,89
3145,Sheboygan,County,0500000US55117,5.3,44498,85
3146,Taylor,County,0500000US55119,4,34230,84
3147,Vernon,County,0500000US55123,2.7,40592,72
3148,Lincoln,County,0500000US55069,4.6,52900,76
3149,Manitowoc,County,0500000US55071,2.9,38607,76
3150,Marathon,County,0500000US55073,2.7,55591,76
3151,Marquette,County,0500000US55077,2.9,40659,77
3152,Menominee,County,0500000US55078,3.5,51520,77
3153,Milwaukee,County,0500000US55079,4.8,45025,75
3154,Monroe,County,0500000US55081,2.2,36697,83
3155,Oneida,County,0500000US55085,5.6,35368,74
3156,Outagamie,County,0500000US55087,2.4,47718,87
3157,Ozaukee,County,0500000US55089,3.7,38363,82
3158,Pepin,County,0500000US55091,4.8,51949,76
3159,Pierce,County,0500000US55093,4.7,57877,82
3160,Polk,County,0500000US55095,4.7,56475,86
3161,Price,County,0500000US55099,4.5,30208,88
3162,Racine,County,0500000US55101,3.7,54368,80
3163,Richland,County,0500000US55103,2.4,35917,73
3164,Rock,County,0500000US55105,2.6,48529,88
3165,Vilas,County,0500000US55125,3.2,44954,89
3166,Walworth,County,0500000US55127,5.9,54657,83
3167,Washburn,County,0500000US55129,4.4,56498,86
3168,Washington,County,0500000US55131,5.6,44769,86
3169,Waukesha,County,0500000US55133,3.6,56271,72
3170,Waupaca,County,0500000US55135,3.2,50351,88
3171,Winnebago,County,0500000US55139,4.4,40136,85
3172,Wood,County,0500000US55141,4.3,50189,80
3173,Converse,County,0500000US56009,5.2,41578,81
3174,Albany,County,0500000US56001,3.4,46248,79
3175,Big Horn,County,0500000US56003,4.9,39069,73
3176,Campbell,County,0500000US56005,2.9,53961,73
3177,Carbon,County,0500000US56007,5.4,49986,73
3178,Crook,County,0500000US56011,4.3,48078,88
3179,Fremont,County,0500000US56013,5.5,47477,73
3180,Goshen,County,0500000US56015,4,33844,72
3181,Hot Springs,County,0500000US56017,2.3,53571,85
3182,Laramie,County,0500000US56021,4.6,46179,74
3183,Park,County,0500000US56029,5.3,45781,72
3184,Sheridan,County,0500000US56033,4.1,32758,81
3185,Sublette,County,0500000US56035,5.3,42743,77
3186,Teton,County,0500000US56039,3.7,31802,82
3187,Uinta,County,0500000US56041,5.8,57074,78
3188,Johnson,County,0500000US56019,4.7,54576,77
3189,Lincoln,County,0500000US56023,2.2,38373,84
3190,Natrona,County,0500000US56025,3.8,42727,85
3191,Niobrara,County,0500000US56027,3.7,44498,85
3192,Platte,County,0500000US56031,2.5,31580,82
3193,Sweetwater,County,0500000US56037,5.5,50353,88
3194,Washakie,County,0500000US56043,5.6,51615,72
3195,Weston,County,0500000US56045,4.6,56229,79
3196,Adjuntas,County,0500000US72001,2.6,52752,75
3197,Arecibo,County,0500000US72013,3.6,47584,87
3198,Cabo Rojo,County,0500000US72023,2.2,31301,81
3199,Cata�o,County,0500000US72033,5.3,52037,85
3200,Ceiba,County,0500000US72037,5,32752,85
3201,Culebra,County,0500000US72049,5.6,38602,73
3202,Fajardo,County,0500000US72053,3,56885,86
3203,Florida,County,0500000US72054,3.8,33523,78
3204,Hormigueros,County,0500000US72067,4.3,44417,78
3205,Maunabo,County,0500000US72095,3.3,37534,83
3206,Mayag�ez,County,0500000US72097,5.9,47708,76
3207,Ponce,County,0500000US72113,2.3,46259,86
3208,San Juan,County,0500000US72127,5.3,34612,80
3209,Toa Alta,County,0500000US72135,4.6,46491,86
3210,Utuado,County,0500000US72141,3,38060,72
3211,Cidra,County,0500000US72041,2.5,34877,74
3212,Coamo,County,0500000US72043,3.4,48927,77
3213,Comer�o,County,0500000US72045,4.3,49150,76
3214,Corozal,County,0500000US72047,3.2,53033,78
3215,Dorado,County,0500000US72051,5.9,42024,86
3216,Gu�nica,County,0500000US72055,4.8,57147,83
3217,Aguada,County,0500000US72003,3.6,55417,80
3218,Aguadilla,County,0500000US72005,2.6,47563,86
3219,Aguas Buenas,County,0500000US72007,4.4,56315,89
3220,Aibonito,County,0500000US72009,4.1,52581,89
3221,A�asco,County,0500000US72011,5.3,45050,75
3222,Arroyo,County,0500000US72015,4.6,47190,80
3223,Barceloneta,County,0500000US72017,5.7,46283,75
3224,Barranquitas,County,0500000US72019,4.2,48222,82
3225,Bayam�n,County,0500000US72021,5.1,39584,81
3226,Caguas,County,0500000US72025,2.6,36821,85
3227,Camuy,County,0500000US72027,4.9,53305,76
3228,Can�vanas,County,0500000US72029,4.8,42293,72
3229,Carolina,County,0500000US72031,3.2,39324,86
3230,Cayey,County,0500000US72035,4.4,49811,78
3231,Ciales,County,0500000US72039,2.8,43078,72
3232,Luquillo,County,0500000US72089,3.2,32825,77
3233,Manat�,County,0500000US72091,2.4,39637,83
3234,Maricao,County,0500000US72093,2.4,31156,89
3235,Moca,County,0500000US72099,4.6,38779,74
3236,Morovis,County,0500000US72101,3.7,31854,85
3237,Naguabo,County,0500000US72103,4.5,52874,73
3238,Guayama,County,0500000US72057,3.8,33595,75
3239,Guayanilla,County,0500000US72059,4.9,55718,86
3240,Guaynabo,County,0500000US72061,5.8,49945,76
3241,Gurabo,County,0500000US72063,4.5,31005,76
3242,Hatillo,County,0500000US72065,5.6,55073,82
3243,Humacao,County,0500000US72069,3.5,37019,80
3244,Isabela,County,0500000US72071,5.9,34172,89
3245,Jayuya,County,0500000US72073,2.5,34978,77
3246,Juana D�az,County,0500000US72075,4.6,40557,78
3247,Juncos,County,0500000US72077,4.5,44495,84
3248,Lajas,County,0500000US72079,4.8,40186,73
3249,Lares,County,0500000US72081,5.1,45676,75
3250,Las Mar�as,County,0500000US72083,2.3,36225,82
3251,Las Piedras,County,0500000US72085,5.2,57315,86
3252,Lo�za,County,0500000US72087,5.4,47883,77
3253,Vega Alta,County,0500000US72143,3.8,39262,89
3254,Vega Baja,County,0500000US72145,3,33302,73
3255,Vieques,County,0500000US72147,3.7,34633,74
3256,Villalba,County,0500000US72149,4.1,57371,85
3257,Yabucoa,County,0500000US72151,2.3,39804,82
3258,Naranjito,County,0500000US72105,3.4,52373,78
3259,Orocovis,County,0500000US72107,3,56327,74
3260,Patillas,County,0500000US72109,4.8,50632,76
3261,Pe�uelas,County,0500000US72111,3.8,57069,73
