Code,Longitude,Latitude,County,State,City,Name,ID2,ID,Depart,
TYS,-83.99285583,35.81248722,USA,TN,Knoxville,McGhee-Tyson,3109,3109,1,0
MDT,-76.76340361,40.19349528,USA,PA,Harrisburg,Harrisburg Intl,3109.5,3110,0,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,3110,3110,1,0
MDT,-76.76340361,40.19349528,USA,PA,Harrisburg,Harrisburg Intl,3110.5,3111,0,0
AVP,-75.7242675,41.33814944,USA,PA,Wilkes-Barre/Scranton,Wilkes-Barre/Scranton Intl,3111,3111,1,0
MDT,-76.76340361,40.19349528,USA,PA,Harrisburg,Harrisburg Intl,3111.5,3112,0,0
BWI,-76.66819833,39.17540167,USA,MD,Baltimore,Baltimore-Washington International,3112,3112,1,0
MDT,-76.76340361,40.19349528,USA,PA,Harrisburg,Harrisburg Intl,3112.5,3113,0,0
CLE,-81.84939667,41.41089417,USA,OH,Cleveland,Cleveland-Hopkins Intl,3113,3113,1,0
MDT,-76.76340361,40.19349528,USA,PA,Harrisburg,Harrisburg Intl,3113.5,3114,0,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,3114,3114,1,0
MDT,-76.76340361,40.19349528,USA,PA,Harrisburg,Harrisburg Intl,3114.5,3115,0,0
MDT,-76.76340361,40.19349528,USA,PA,Harrisburg,Harrisburg Intl,3115,3115,1,0
DCA,-77.03772222,38.85208333,USA,VA,Arlington,Ronald Reagan Washington National,3115.5,3116,0,0
MDT,-76.76340361,40.19349528,USA,PA,Harrisburg,Harrisburg Intl,3116,3116,1,0
DFW,-97.0372,32.89595056,USA,TX,Dallas-Fort Worth,Dallas-Fort Worth International,3116.5,3117,0,0
MDT,-76.76340361,40.19349528,USA,PA,Harrisburg,Harrisburg Intl,3117,3117,1,0
DTW,-83.34883583,42.21205889,USA,MI,Detroit,Detroit Metropolitan-Wayne County,3117.5,3118,0,0
MDT,-76.76340361,40.19349528,USA,PA,Harrisburg,Harrisburg Intl,3118,3118,1,0
IAD,-77.45580972,38.94453194,USA,VA,Chantilly,Washington Dulles International,3118.5,3119,0,0
MDT,-76.76340361,40.19349528,USA,PA,Harrisburg,Harrisburg Intl,3119,3119,1,0
LGA,-73.87260917,40.77724306,USA,NY,New York,LaGuardia,3119.5,3120,0,0
MDT,-76.76340361,40.19349528,USA,PA,Harrisburg,Harrisburg Intl,3120,3120,1,0
MCO,-81.31602778,28.42888889,USA,FL,Orlando,Orlando International,3120.5,3121,0,0
MDT,-76.76340361,40.19349528,USA,PA,Harrisburg,Harrisburg Intl,3121,3121,1,0
MDT,-76.76340361,40.19349528,USA,PA,Harrisburg,Harrisburg Intl,3121.5,3122,0,0
MSP,-93.2169225,44.88054694,USA,MN,Minneapolis,Minneapolis-St Paul Intl,3122,3122,1,0
MDT,-76.76340361,40.19349528,USA,PA,Harrisburg,Harrisburg Intl,3122.5,3123,0,0
ORD,-87.90446417,41.979595,USA,IL,Chicago,Chicago O'Hare International,3123,3123,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3123.5,3124,0,0
ABQ,-106.6091944,35.04022222,USA,NM,Albuquerque,Albuquerque International,3124,3124,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3124.5,3125,0,0
ALB,-73.80297861,42.74811944,USA,NY,Albany,Albany Cty,3125,3125,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3125.5,3126,0,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,3126,3126,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3126.5,3127,0,0
AUS,-97.66987194,30.19453278,USA,TX,Austin,Austin-Bergstrom International,3127,3127,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3127.5,3128,0,0
BDL,-72.68322833,41.93887417,USA,CT,Windsor Locks,Bradley International,3128,3128,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3128.5,3129,0,0
BHM,-86.75354972,33.56294306,USA,AL,Birmingham,Birmingham International,3129,3129,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3129.5,3130,0,0
BNA,-86.67818222,36.12447667,USA,TN,Nashville,Nashville International,3130,3130,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3130.5,3131,0,0
BOS,-71.00517917,42.3643475,USA,MA,Boston,Gen Edw L Logan Intl,3131,3131,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3131.5,3132,0,0
BUF,-78.73216667,42.94052472,USA,NY,Buffalo,Buffalo Niagara Intl,3132,3132,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3132.5,3133,0,0
BWI,-76.66819833,39.17540167,USA,MD,Baltimore,Baltimore-Washington International,3133,3133,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3133.5,3134,0,0
CLE,-81.84939667,41.41089417,USA,OH,Cleveland,Cleveland-Hopkins Intl,3134,3134,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3134.5,3135,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3135,3135,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,3135.5,3136,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3136,3136,1,0
DEN,-104.6670019,39.85840806,USA,CO,Denver,Denver Intl,3136.5,3137,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3137,3137,1,0
DTW,-83.34883583,42.21205889,USA,MI,Detroit,Detroit Metropolitan-Wayne County,3137.5,3138,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3138,3138,1,0
EWR,-74.16866056,40.69249722,USA,NJ,Newark,Newark Intl,3138.5,3139,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3139,3139,1,0
FLL,-80.15275,26.07258333,USA,FL,Ft. Lauderdale,Fort Lauderdale-Hollywood Int'l,3139.5,3140,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3140,3140,1,0
HOU,-95.27888889,29.64541861,USA,TX,Houston,William P Hobby,3140.5,3141,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3141,3141,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3141.5,3142,0,0
IAD,-77.45580972,38.94453194,USA,VA,Chantilly,Washington Dulles International,3142,3142,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3142.5,3143,0,0
IND,-86.29438417,39.71732917,USA,IN,Indianapolis,Indianapolis International,3143,3143,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3143.5,3144,0,0
ISP,-73.10021194,40.7952425,USA,NY,Islip,Long Island - MacArthur,3144,3144,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3144.5,3145,0,0
JAN,-90.07588889,32.31116667,USA,MS,Jackson,Jackson International,3145,3145,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3145.5,3146,0,0
LAS,-115.1523333,36.08036111,USA,NV,Las Vegas,McCarran International,3146,3146,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3146.5,3147,0,0
LAX,-118.4080744,33.94253611,USA,CA,Los Angeles,Los Angeles International,3147,3147,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3147.5,3148,0,0
LIT,-92.22424556,34.72939611,USA,AR,Little Rock,Adams,3148,3148,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3148.5,3149,0,0
MCI,-94.71390556,39.29760528,USA,MO,Kansas City,Kansas City International,3149,3149,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3149.5,3150,0,0
MCO,-81.31602778,28.42888889,USA,FL,Orlando,Orlando International,3150,3150,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3150.5,3151,0,0
MHT,-71.43705583,42.93451639,USA,NH,Manchester,Manchester,3151,3151,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3151.5,3152,0,0
MIA,-80.29055556,25.79325,USA,FL,Miami,Miami International,3152,3152,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3152.5,3153,0,0
MSP,-93.2169225,44.88054694,USA,MN,Minneapolis,Minneapolis-St Paul Intl,3153,3153,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3153.5,3154,0,0
MSY,-90.25802778,29.99338889,USA,LA,New Orleans,New Orleans International,3154,3154,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3154.5,3155,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3155,3155,1,0
OMA,-95.89417306,41.30251861,USA,NE,Omaha,Eppley Airfield,3155.5,3156,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3156,3156,1,0
ORF,-76.20122222,36.89461111,USA,VA,Norfolk,Norfolk International,3156.5,3157,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3157,3157,1,0
PDX,-122.5975,45.58872222,USA,OR,Portland,Portland Intl,3157.5,3158,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3158,3158,1,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,3158.5,3159,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3159,3159,1,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,3159.5,3160,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3160,3160,1,0
PIT,-80.23287083,40.49146583,USA,PA,Pittsburgh,Pittsburgh International,3160.5,3161,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3161,3161,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3161.5,3162,0,0
PVD,-71.42822111,41.72399917,USA,RI,Providence,Theodore F Green State,3162,3162,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3162.5,3163,0,0
RDU,-78.78747222,35.87763889,USA,NC,Raleigh,Raleigh-Durham International,3163,3163,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3163.5,3164,0,0
RNO,-119.7680647,39.49857611,USA,NV,Reno,Reno/Tahoe International,3164,3164,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3164.5,3165,0,0
RSW,-81.75516667,26.53616667,USA,FL,Ft. Myers,Southwest Florida International,3165,3165,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3165.5,3166,0,0
SAN,-117.1896567,32.73355611,USA,CA,San Diego,San Diego International-Lindbergh,3166,3166,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3166.5,3167,0,0
SAT,-98.46977778,29.53369444,USA,TX,San Antonio,San Antonio International,3167,3167,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3167.5,3168,0,0
SDF,-85.736,38.17438889,USA,KY,Louisville,Louisville International-Standiford,3168,3168,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3168.5,3169,0,0
SEA,-122.3093131,47.44898194,USA,WA,Seattle,Seattle-Tacoma Intl,3169,3169,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3169.5,3170,0,0
SFO,-122.3748433,37.61900194,USA,CA,San Francisco,San Francisco International,3170,3170,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3170.5,3171,0,0
SJC,-121.9290089,37.36186194,USA,CA,San Jose,San Jose International,3171,3171,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3171.5,3172,0,0
SLC,-111.9777731,40.78838778,USA,UT,Salt Lake City,Salt Lake City Intl,3172,3172,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3172.5,3173,0,0
SMF,-121.5907669,38.69542167,USA,CA,Sacramento,Sacramento International,3173,3173,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3173.5,3174,0,0
SRQ,-82.55411111,27.39533333,USA,FL,Sarasota,Sarasota Bradenton International,3174,3174,1,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3174.5,3175,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3175,3175,1,0
TPA,-82.53325,27.97547222,USA,FL,Tampa,Tampa International,3175.5,3176,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3176,3176,1,0
TUS,-110.9410278,32.11608333,USA,AZ,Tucson,Tucson International,3176.5,3177,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,3177,3177,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,3177.5,3178,0,0
MEI,-88.75120556,32.33313333,USA,MS,Meridian,Key,3178,3178,1,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,3178.5,3179,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3179,3179,1,0
AUS,-97.66987194,30.19453278,USA,TX,Austin,Austin-Bergstrom International,3179.5,3180,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3180,3180,1,0
BDL,-72.68322833,41.93887417,USA,CT,Windsor Locks,Bradley International,3180.5,3181,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3181,3181,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3181.5,3182,0,0
BHM,-86.75354972,33.56294306,USA,AL,Birmingham,Birmingham International,3182,3182,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3182.5,3183,0,0
BNA,-86.67818222,36.12447667,USA,TN,Nashville,Nashville International,3183,3183,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3183.5,3184,0,0
BOS,-71.00517917,42.3643475,USA,MA,Boston,Gen Edw L Logan Intl,3184,3184,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3184.5,3185,0,0
BTR,-91.14963444,30.53316083,USA,LA,Baton Rouge,"Baton Rouge Metropolitan, Ryan",3185,3185,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3185.5,3186,0,0
BWI,-76.66819833,39.17540167,USA,MD,Baltimore,Baltimore-Washington International,3186,3186,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3186.5,3187,0,0
CAE,-81.11953944,33.93884,USA,SC,Columbia,Columbia Metropolitan,3187,3187,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3187.5,3188,0,0
CHA,-85.20378778,35.03526833,USA,TN,Chattanooga,Lovell,3188,3188,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3188.5,3189,0,0
CHS,-80.04050583,32.89864639,USA,SC,Charleston,Charleston AFB/International,3189,3189,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3189.5,3190,0,0
CLE,-81.84939667,41.41089417,USA,OH,Cleveland,Cleveland-Hopkins Intl,3190,3190,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3190.5,3191,0,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,3191,3191,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3191.5,3192,0,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,3192,3192,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3192.5,3193,0,0
COS,-104.70025,38.80580556,USA,CO,Colorado Springs,City of Colorado Springs Muni,3193,3193,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3193.5,3194,0,0
CVG,-84.6621725,39.04614278,USA,KY,Covington,Cincinnati Northern Kentucky Intl,3194,3194,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3194.5,3195,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3195,3195,1,0
DEN,-104.6670019,39.85840806,USA,CO,Denver,Denver Intl,3195.5,3196,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3196,3196,1,0
DFW,-97.0372,32.89595056,USA,TX,Dallas-Fort Worth,Dallas-Fort Worth International,3196.5,3197,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3197,3197,1,0
DSM,-93.66068222,41.53493306,USA,IA,Des Moines,Des Moines International,3197.5,3198,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3198,3198,1,0
DTW,-83.34883583,42.21205889,USA,MI,Detroit,Detroit Metropolitan-Wayne County,3198.5,3199,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3199,3199,1,0
EVV,-87.53062667,38.03799139,USA,IN,Evansville,Evansville Regional,3199.5,3200,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3200,3200,1,0
EWR,-74.16866056,40.69249722,USA,NJ,Newark,Newark Intl,3200.5,3201,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3201,3201,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3201.5,3202,0,0
FLL,-80.15275,26.07258333,USA,FL,Ft. Lauderdale,Fort Lauderdale-Hollywood Int'l,3202,3202,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3202.5,3203,0,0
FSM,-94.36744111,35.33659028,USA,AR,Fort Smith,Fort Smith Regional,3203,3203,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3203.5,3204,0,0
GPT,-89.07009278,30.40728028,USA,MS,Gulfport-Biloxi,Gulfport-Biloxi Regional,3204,3204,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3204.5,3205,0,0
GRR,-85.52276778,42.88081972,USA,MI,Grand Rapids,Kent County International,3205,3205,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3205.5,3206,0,0
GSO,-79.9372975,36.09774694,USA,NC,Greensboro,Piedmont Triad International,3206,3206,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3206.5,3207,0,0
GSP,-82.21885833,34.89566722,USA,SC,Greer,Greenville-Spartanburg,3207,3207,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3207.5,3208,0,0
HSV,-86.77310944,34.6404475,USA,AL,Huntsville,Huntsville International,3208,3208,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3208.5,3209,0,0
IAH,-95.33972222,29.98047222,USA,TX,Houston,George Bush Intercontinental,3209,3209,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3209.5,3210,0,0
ICT,-97.43304583,37.64995889,USA,KS,Wichita,Wichita Mid-Continent,3210,3210,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3210.5,3211,0,0
IND,-86.29438417,39.71732917,USA,IN,Indianapolis,Indianapolis International,3211,3211,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3211.5,3212,0,0
JAN,-90.07588889,32.31116667,USA,MS,Jackson,Jackson International,3212,3212,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3212.5,3213,0,0
JAX,-81.68786111,30.49405556,USA,FL,Jacksonville,Jacksonville International,3213,3213,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3213.5,3214,0,0
LAS,-115.1523333,36.08036111,USA,NV,Las Vegas,McCarran International,3214,3214,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3214.5,3215,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3215,3215,1,0
LEX,-84.60538889,38.03697222,USA,KY,Lexington,Blue Grass,3215.5,3216,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3216,3216,1,0
LGA,-73.87260917,40.77724306,USA,NY,New York,LaGuardia,3216.5,3217,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3217,3217,1,0
LIT,-92.22424556,34.72939611,USA,AR,Little Rock,Adams,3217.5,3218,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3218,3218,1,0
MCI,-94.71390556,39.29760528,USA,MO,Kansas City,Kansas City International,3218.5,3219,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3219,3219,1,0
MCO,-81.31602778,28.42888889,USA,FL,Orlando,Orlando International,3219.5,3220,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3220,3220,1,0
MGM,-86.39397611,32.30064417,USA,AL,Montgomery,Montgomery Regional Apt,3220.5,3221,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3221,3221,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3221.5,3222,0,0
MIA,-80.29055556,25.79325,USA,FL,Miami,Miami International,3222,3222,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3222.5,3223,0,0
MKE,-87.89658333,42.94722222,USA,WI,Milwaukee,General Mitchell International,3223,3223,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3223.5,3224,0,0
MLI,-90.50753917,41.44852639,USA,IL,Moline,Quad City,3224,3224,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3224.5,3225,0,0
MOB,-88.24283333,30.69141667,USA,AL,Mobile,Mobile Regional,3225,3225,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3225.5,3226,0,0
MSN,-89.33751361,43.13985778,USA,WI,Madison,Dane County Regional,3226,3226,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3226.5,3227,0,0
MSP,-93.2169225,44.88054694,USA,MN,Minneapolis,Minneapolis-St Paul Intl,3227,3227,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3227.5,3228,0,0
MSY,-90.25802778,29.99338889,USA,LA,New Orleans,New Orleans International,3228,3228,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3228.5,3229,0,0
OKC,-97.60073389,35.39308833,USA,OK,Oklahoma City,Will Rogers World,3229,3229,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3229.5,3230,0,0
OMA,-95.89417306,41.30251861,USA,NE,Omaha,Eppley Airfield,3230,3230,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3230.5,3231,0,0
ORD,-87.90446417,41.979595,USA,IL,Chicago,Chicago O'Hare International,3231,3231,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3231.5,3232,0,0
ORF,-76.20122222,36.89461111,USA,VA,Norfolk,Norfolk International,3232,3232,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3232.5,3233,0,0
PFN,-85.68280556,30.21208333,USA,FL,Panama City,Panama City-Bay County International,3233,3233,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3233.5,3234,0,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,3234,3234,1,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,3234.5,3235,0,0
